key,tri,yy,player_id,player,u,Lcos,Lfrob
GSW_22,GSW,22,1630541,M. Moody,0.030197444831591175,0.005565322088424529,34.389263601028496
GSW_22,GSW,22,1631116,P. Baldwin Jr.,0.014453477868112014,0.0027765667503646396,23.368900850289553
GSW_22,GSW,22,201939,S. Curry,0.15898825654923215,0.02322821744834669,64.4857614729686
GSW_22,GSW,22,202691,K. Thompson,0.16427926184023744,0.024048547030917855,75.41191917683526
GSW_22,GSW,22,203110,D. Green,0.07304168279778035,0.007367527510802163,36.974100146030295
GSW_22,GSW,22,203210,J. Green,0.029939347012517745,0.0038290344055982306,38.0366562522554
GSW_22,GSW,22,203952,A. Wiggins,0.0680087753258485,0.004665815385556993,29.161843862533694
HOU_22,HOU,22,1626246,B. Marjanović,0.008133280860553588,0.01054429519203759,56.83003354527844
HOU_22,HOU,22,1628981,B. Fernando,0.012068739341466614,0.008565763308091556,53.26228383785052
HOU_22,HOU,22,1629645,K. Porter Jr.,0.12750885478158205,0.03048874117701661,103.341042361015
HOU_22,HOU,22,1629726,G. Mathews,0.02190738554374918,0.014551017941806244,66.05712132693323
HOU_22,HOU,22,1630224,J. Green,0.1944116489571035,0.03195078039947552,108.51661865246163
HOU_22,HOU,22,1630227,D. Nix,0.03345139708776072,0.0051449397032284905,40.7272467438495
HOU_22,HOU,22,1630231,K. Martin,0.09851764397218943,0.034378335511543234,114.47345499751327
HOU_22,HOU,22,1630256,J. Tate,0.03213957759412305,0.0019425663262846449,24.096381018499358
HOU_22,HOU,22,1630528,J. Christopher,0.04538895447986357,0.0064527991520682,48.363936312422624
HOU_22,HOU,22,1630578,A. Sengun,0.11990030171848354,0.1302083556847089,191.3479246354192
HOU_22,HOU,22,1630586,U. Garuba,0.017971927062836155,0.001881174926826823,24.504236041445864
HOU_22,HOU,22,1631095,J. Smith Jr.,0.11412829594647776,0.02022272516653878,77.4201434126491
HOU_22,HOU,22,1631102,T. Washington Jr.,0.02138265774629411,0.007809201321056225,48.47425651681277
HOU_22,HOU,22,1631106,T. Eason,0.07569198478289388,0.0029789140895493116,30.271702326378758
HOU_22,HOU,22,201569,E. Gordon,0.07241243604879968,0.00961354051134411,60.68534074741932
IND_22,IND,22,1626167,M. Turner,0.10387121502491375,0.0795580178701566,129.51870977046593
IND_22,IND,22,1627741,B. Hield,0.13453430433116137,0.0361921463945567,86.50890621615606
IND_22,IND,22,1629052,O. Brissett,0.04625015970359014,0.007013186799751381,37.40603387215136
IND_22,IND,22,1629614,A. Nembhard,0.08432349559218091,0.0061820690275823376,34.58570362192157
IND_22,IND,22,1629670,J. Nwora,0.03449597546952855,0.0057602345623885,43.12530611075851
IND_22,IND,22,1630169,T. Haliburton,0.11792513095694392,0.029535397453726575,77.19767741328481
IND_22,IND,22,1630174,A. Nesmith,0.08138494953366551,0.009627282862329056,43.16162561256576
IND_22,IND,22,1630188,J. Smith,0.06030407563562029,0.007640426538362721,49.2998422706495
IND_22,IND,22,1630537,C. Duarte,0.0434393765171841,0.007135569547148446,38.39221588209547
IND_22,IND,22,1630543,I. Jackson,0.03692347003960649,0.20296959162843575,192.47060706444177
IND_22,IND,22,1631097,B. Mathurin,0.1453941484604574,0.04457993821046091,92.75587271408102
IND_22,IND,22,201949,J. Johnson,0.006388143605468251,0.0070639036319584125,47.838992491971084
IND_22,IND,22,204456,T. McConnell,0.07461351731186917,0.045819635897042965,99.05384512346663
LAC_22,LAC,22,1626181,N. Powell,0.11619250199415049,0.028066078594383037,150.0431273789719
LAC_22,LAC,22,1627826,I. Zubac,0.06780111672427545,0.0509910229927556,289.4670506120185
LAC_22,LAC,22,1628379,L. Kennard,0.03044403084286094,0.0014140038803057697,57.08103493410061
