key,tri,yy,player_id,player,u,Lcos,Lfrob,abbrev,season,full_name,gp,mpg,ppg,apg,usg_pct,ast_pct,net_rating,touches,front_ct_touches,position,u_resid
LAC_23,LAC,23,1626181,N. Powell,0.1117720293263245,0.0057312392468316,52.88707231217997,N. Powell,2023-24,Norman Powell,76.0,26.2,13.9,1.1,0.193,0.059,5.1,27.3,17.5,G,-0.023313589588098874
LAC_23,LAC,23,1627826,I. Zubac,0.0680592059759302,0.0310186668266509,100.80657746218267,I. Zubac,2023-24,Ivica Zubac,68.0,26.4,11.7,1.4,0.165,0.075,4.7,42.8,20.4,C,0.014237564680145164
LAC_23,LAC,23,1628464,D. Theis,0.0344445981463549,0.0051201295912168,31.978802369448765,D. Theis,2023-24,Daniel Theis,60.0,16.9,6.3,1.0,0.15,0.081,2.4,22.3,11.7,F-C,-0.006929783372250858
LAC_23,LAC,23,1629599,A. Coffey,0.0520127265181906,0.0034378061994181,36.41579313864291,A. Coffey,2023-24,Amir Coffey,70.0,20.9,6.6,1.1,0.119,0.068,-3.4,20.3,12.0,G-F,-0.010575112780656254
LAC_23,LAC,23,1629611,T. Mann,0.0630792640752524,0.0090236849321575,42.113154800682864,T. Mann,2023-24,Terance Mann,75.0,25.0,8.8,1.6,0.135,0.086,1.9,29.2,15.8,G-F,-0.006798688462263365
LAC_23,LAC,23,1630527,B. Boston,0.0219947433946603,0.0040386584060652,27.674348954311565,B. Boston,2023-24,Brandon Boston,32.0,10.8,5.2,0.4,0.24,0.06,-15.7,16.5,9.7,G,-0.007295814216837441
LAC_23,LAC,23,1630538,B. Hyland,0.034997925024208,0.0022135151134576,20.79924741328813,B. Hyland,2023-24,Bones Hyland,37.0,14.6,6.9,2.5,0.241,0.269,-6.0,31.7,12.9,G,-0.009881203417798697
LAC_23,LAC,23,1641738,K. Brown,0.0112048692765251,0.0032754732024113,25.46202353799314,K. Brown,2023-24,Kobe Brown,44.0,9.0,2.0,0.6,0.104,0.085,-10.5,12.1,5.8,F,-0.007892301407136157
LAC_23,LAC,23,201566,R. Westbrook,0.0936505740766357,0.0052501544078283,31.960722954689658,R. Westbrook,2023-24,Russell Westbrook,68.0,22.5,11.1,4.5,0.239,0.285,3.7,44.7,17.1,G,-0.017872219139534882
LAC_23,LAC,23,201935,J. Harden,0.1222852400055332,0.0201795411658844,78.13623466572426,J. Harden,2023-24,James Harden,72.0,34.3,16.6,8.5,0.202,0.338,5.6,75.6,26.7,G,-0.012845485359204857
LAC_23,LAC,23,202331,P. George,0.1744362982431871,0.0146326344890787,64.56254374400687,P. George,2023-24,Paul George,74.0,33.8,22.6,3.5,0.264,0.157,9.1,56.8,30.0,F,-0.044044662908204704
LAC_23,LAC,23,202695,K. Leonard,0.1697330197814358,0.0130483865384777,56.43111674437735,K. Leonard,2023-24,Kawhi Leonard,68.0,34.3,23.7,3.6,0.261,0.165,8.2,53.7,34.3,F,-0.04291198108233199
LAC_23,LAC,23,203486,M. Plumlee,0.0240697191866094,0.0144943091304948,63.72123666878777,M. Plumlee,2023-24,Mason Plumlee,46.0,14.7,5.3,1.2,0.147,0.107,0.3,24.8,12.1,F-C,0.0030795173198046363
LAL_23,LAL,23,1626156,D. Russell,0.1415601023017902,0.0117326779554159,49.13102994035263,D. Russell,2023-24,D'Angelo Russell,76.0,32.7,18.0,6.3,0.222,0.261,2.6,67.1,28.5,G,-0.0296276754776422
LAL_23,LAL,23,1626174,C. Wood,0.0355498721227621,0.0017610317306679,14.699957225003969,C. Wood,2023-24,Christian Wood,50.0,17.4,6.9,1.0,0.173,0.079,0.0,24.3,12.2,F,-0.010379483585933817
LAL_23,LAL,23,1627752,T. Prince,0.079156010230179,0.0051986157458624,37.28960659605347,T. Prince,2023-24,Taurean Prince,78.0,27.0,8.9,1.5,0.134,0.073,-2.6,25.3,15.4,F,-0.01404136084699157
LAL_23,LAL,23,1629020,J. Vanderbilt,0.0149616368286445,0.0033068006413975,18.69395922601656,J. Vanderbilt,2023-24,Jarred Vanderbilt,29.0,20.0,5.2,1.2,0.111,0.077,4.2,17.7,8.1,F,-0.007871244896326984
LAL_23,LAL,23,1629060,R. Hachimura,0.089002557544757,0.0031973945075659,22.453238774872787,R. Hachimura,2023-24,Rui Hachimura,68.0,26.8,13.6,1.2,0.182,0.061,2.5,32.3,18.6,F,-0.018597254522878186
LAL_23,LAL,23,1629629,C. Reddish,0.0319693094629156,0.0014244972756713,13.91434873889392,C. Reddish,2023-24,Cam Reddish,48.0,20.5,5.4,1.0,0.123,0.062,-2.8,16.9,10.0,F-G,-0.010438533183354748
LAL_23,LAL,23,1629637,J. Hayes,0.0257033248081841,0.0536697905335109,82.01186558709783,J. Hayes,2023-24,Jaxson Hayes,70.0,12.5,4.3,0.5,0.121,0.051,-4.7,16.1,7.7,C-F,0.04218081109762653
LAL_23,LAL,23,1630559,A. Reaves,0.1361892583120204,0.01070263509836,43.84706784299231,A. Reaves,2023-24,Austin Reaves,82.0,32.1,15.9,5.5,0.198,0.237,-1.0,61.4,25.4,G,-0.02820011012217181
LAL_23,LAL,23,1631108,M. Christie,0.0327365728900255,0.0015642070535909,17.936769545598526,M. Christie,2023-24,Max Christie,67.0,14.1,4.2,0.9,0.132,0.084,-1.1,17.6,7.9,G,-0.010354381910684187
LAL_23,LAL,23,203076,A. Davis,0.1827365728900255,0.1683706523607973,125.5942089484584,A. Davis,2023-24,Anthony Davis,76.0,35.5,24.7,3.5,0.261,0.151,2.6,73.4,41.4,F-C,0.10470342081624709
LAL_23,LAL,23,203915,S. Dinwiddie,0.0182864450127877,0.0013292569555676,16.279874404026817,S. Dinwiddie,2023-24,Spencer Dinwiddie,76.0,28.3,10.5,4.7,0.161,0.217,1.6,47.4,18.3,G,-0.009900446513376028
LAL_23,LAL,23,2544,L. James,0.188235294117647,0.0133151492637531,38.98939198519027,L. James,2023-24,LeBron James,71.0,35.3,25.7,8.3,0.285,0.358,3.8,76.9,35.2,F,-0.05379496849983796
MEM_23,MEM,23,1628379,L. Kennard,0.0443971819752758,0.0149849157095967,26.935969328928824,L. Kennard,2023-24,Luke Kennard,39.0,25.6,11.0,3.5,0.166,0.212,-8.8,42.4,27.1,G,0.0019599655201006892
MEM_23,MEM,23,1628991,J. Jackson Jr.,0.1805130931809118,0.0294614954362475,43.44386427403597,J. Jackson Jr.,2023-24,Jaren Jackson Jr.,66.0,32.2,22.5,2.3,0.302,0.133,-7.3,54.8,33.4,F-C,-0.03284460291027268
MEM_23,MEM,23,1629630,J. Morant,0.0252558819619832,0.0025796840863054,11.089660161178433,J. Morant,2023-24,Ja Morant,9.0,35.3,25.1,8.1,0.296,0.384,-0.2,78.9,28.8,G,-0.008888015886207138
MEM_23,MEM,23,1629634,B. Clarke,0.0069121361159112,0.0017627088870074,9.79172337893322,B. Clarke,2023-24,Brandon Clarke,6.0,22.4,11.3,1.5,0.188,0.111,-3.9,32.2,23.3,F,-0.009455802033366401
MEM_23,MEM,23,1629669,J. Nowell,0.0071779875049847,0.0016950488637347,8.803877782032068,J. Nowell,,,,,,,,,,,,Guard,-0.009518384423386995
MEM_23,MEM,23,1629723,J. Konchar,0.0239266250166157,0.0014364719162216,10.433888673206742,J. Konchar,2023-24,John Konchar,55.0,21.3,4.3,2.0,0.096,0.13,-5.9,34.7,17.1,G,-0.009972281143115722
MEM_23,MEM,23,1630205,L. Stevens,0.0252558819619832,0.0044607923046235,14.217197331650418,L. Stevens,2023-24,Lamar Stevens,38.0,14.7,7.2,0.7,0.213,0.085,1.3,22.9,11.9,F,-0.007006907667889037
MEM_23,MEM,23,1630214,X. Tillman,0.0291107271035491,0.006676249092263,18.967664450501527,X. Tillman,,,,,,,,,,,,Forward,-0.0049985268431704845
MEM_23,MEM,23,1630217,D. Bane,0.1074039611856972,0.0236964285559864,32.56605184032733,D. Bane,2023-24,Desmond Bane,42.0,34.4,23.7,5.5,0.273,0.272,-7.2,77.2,37.9,G,-0.0038122140103511275
MEM_23,MEM,23,1630285,Z. Simpson,0.0069121361159112,0.0017271476838514,9.035752081479242,Z. Simpson,,,,,,,,,,,,Guard,-0.009491363236522402
MEM_23,MEM,23,1630533,Z. Williams,0.0483849528113784,0.0029897970743222,11.893752925203414,Z. Williams,2023-24,Ziaire Williams,51.0,20.3,8.2,1.5,0.192,0.118,-9.9,27.4,16.4,F,-0.010526333696232733
MEM_23,MEM,23,1630583,S. Aldama,0.0743054632460454,0.0032525444828315,12.476240580542896,S. Aldama,2023-24,Santi Aldama,61.0,26.5,10.7,2.3,0.177,0.134,-8.3,44.2,25.4,F-C,-0.014857851583638199
MEM_23,MEM,23,1630590,S. Pippen Jr.,0.0309716868270636,0.0027131063799876,11.798148832069106,S. Pippen Jr.,2023-24,Scotty Pippen Jr.,21.0,25.1,12.9,4.7,0.227,0.31,-7.5,54.9,23.6,G,-0.009080868215403399
MEM_23,MEM,23,1630610,D. Jarreau,0.0067792104213744,0.0014617619771909,9.530801748763844,D. Jarreau,2023-24,DeJon Jarreau,9.0,16.6,4.8,2.9,0.171,0.257,-4.6,37.9,16.3,Guard,-0.009759383595126498
MEM_23,MEM,23,1630692,J. Goodwin,0.0215339625149541,0.0045843478540131,14.781992167721866,J. Goodwin,2023-24,Jordan Goodwin,57.0,18.5,6.5,2.7,0.182,0.219,-4.1,39.3,16.6,G,-0.00673440109495566
MEM_23,MEM,23,1631222,J. LaRavia,0.0438654791971288,0.0030172825005008,15.641776774023487,J. LaRavia,2023-24,Jake LaRavia,35.0,23.0,10.8,1.7,0.201,0.116,-6.7,34.9,22.2,F,-0.009946521479249197
MEM_23,MEM,23,1631223,D. Roddy,0.051841020869334,0.004547979083843,16.95670796324705,D. Roddy,,,,,,,,,,,,Forward,-0.009440353597742722
MEM_23,MEM,23,1631246,V. Williams Jr.,0.0558287917054366,0.0022894169121988,10.965016710235323,V. Williams Jr.,2023-24,Vince Williams Jr.,52.0,27.6,10.0,3.4,0.155,0.177,-3.0,45.9,24.3,G,-0.012297431906091356
MEM_23,MEM,23,1631367,J. Gilyard,0.0175461916788515,0.0069800824899087,17.86621826692425,J. Gilyard,,,,,,,,,,,,Center,-0.004234660560865292
MEM_23,MEM,23,1641713,G. Jackson,0.0788249368602951,0.0033520624860846,13.96788800608511,G. Jackson,2023-24,GG Jackson,48.0,25.7,14.6,1.2,0.238,0.082,-7.1,39.7,22.8,F,-0.015808109559437636
MEM_23,MEM,23,1641998,T. Jemison III,0.0147547520935796,0.014973316290463,30.942371355376714,T. Jemison III,2023-24,Trey Jemison III,25.0,23.0,6.8,1.1,0.132,0.069,-7.3,27.8,18.6,C,0.0037971641600633398
MEM_23,MEM,23,201565,D. Rose,0.0244583277947627,0.0029485458728439,11.590764563765497,D. Rose,2023-24,Derrick Rose,24.0,16.6,8.0,3.3,0.222,0.31,-3.8,34.3,12.3,G,-0.008483019269223183
MEM_23,MEM,23,202687,B. Biyombo,0.0162169347334839,0.026751696249188,43.02812373779446,B. Biyombo,,,,,,,,,,,,Center,0.015558843788806846
MEM_23,MEM,23,203935,M. Smart,0.0330984979396517,0.003212257908869,13.363459375586766,M. Smart,2023-24,Marcus Smart,20.0,30.2,14.5,4.3,0.225,0.211,-0.8,52.4,23.8,G,-0.008733277377279951
MIA_23,MIA,23,1626153,D. Wright,0.0088306127910088,0.0017445976023472,20.31199686425857,D. Wright,2023-24,Delon Wright,47.0,15.8,4.5,2.5,0.127,0.213,1.0,28.4,11.6,G,-0.00944300348693434
MIA_23,MIA,23,1626179,T. Rozier,0.0602087235750602,0.0047626021320829,53.40264663422062,T. Rozier,2023-24,Terry Rozier,61.0,33.4,19.8,5.6,0.253,0.268,-7.0,75.1,32.9,G,-0.010547882762769837
MIA_23,MIA,23,1626196,J. Richardson,0.0468290072250468,0.0041741116205841,37.01137800733247,J. Richardson,2023-24,Josh Richardson,43.0,25.6,9.9,2.4,0.159,0.144,-5.0,42.2,20.2,G,-0.009143529760766003
MIA_23,MIA,23,1628389,B. Adebayo,0.1486486486486486,0.2112227535412442,225.57282141174423,B. Adebayo,2023-24,Bam Adebayo,71.0,34.0,19.3,3.9,0.247,0.193,0.8,63.0,36.8,C-F,0.16645912379110822
MIA_23,MIA,23,1628418,T. Bryant,0.0192667915440192,0.0044888549018502,39.13350785834881,T. Bryant,2023-24,Thomas Bryant,38.0,11.6,5.7,0.6,0.187,0.079,2.1,17.3,9.6,C-F,-0.006763710857400054
MIA_23,MIA,23,1628997,C. Martin,0.0715814824725715,0.0058231055459044,60.21964583015541,C. Martin,2023-24,Caleb Martin,64.0,27.4,10.0,2.2,0.168,0.118,1.9,39.0,19.6,F,-0.011690241417555251
MIA_23,MIA,23,1629130,D. Robinson,0.0967353492105967,0.0082644025868797,76.32275463733535,D. Robinson,2023-24,Duncan Robinson,68.0,28.0,12.9,2.8,0.184,0.151,0.5,38.2,28.2,F,-0.015782276023090194
MIA_23,MIA,23,1629312,H. Highsmith,0.0417447150120417,0.0070787780181741,50.20635630905455,H. Highsmith,2023-24,Haywood Highsmith,66.0,20.7,6.1,1.1,0.121,0.074,1.1,24.0,13.3,F,-0.00565130670789798
MIA_23,MIA,23,1629639,T. Herro,0.1056997591651057,0.0070025390096682,52.34554785471764,T. Herro,2023-24,Tyler Herro,42.0,33.5,20.8,4.5,0.268,0.218,1.0,65.1,33.7,G,-0.019925469747570573
MIA_23,MIA,23,1631107,N. Jović,0.0398715547230398,0.0112008170749817,51.33524794736567,N. Jović,2023-24,Nikola Jović,46.0,19.5,7.7,2.0,0.171,0.14,7.8,31.4,16.3,F,-0.0013363613823138398
MIA_23,MIA,23,1631115,O. Robinson,0.0101685844260101,0.0050350445487343,37.30472749345783,O. Robinson,2023-24,Orlando Robinson,36.0,8.4,2.8,0.9,0.143,0.161,3.5,13.5,8.2,C,-0.0061388769084053975
MIA_23,MIA,23,1631170,J. Jaquez Jr.,0.1024886272411024,0.0041044108980862,43.55963751448863,J. Jaquez Jr.,2023-24,Jaime Jaquez Jr.,75.0,28.2,11.9,2.6,0.181,0.137,2.8,41.9,21.5,G,-0.021758078559303888
MIA_23,MIA,23,1631288,J. Cain,0.0101685844260101,0.0014564891532679,17.81168946788688,J. Cain,2023-24,Jamal Cain,26.0,10.0,3.7,0.4,0.158,0.056,-3.4,11.3,6.0,F,-0.009717432303871797
MIA_23,MIA,23,200768,K. Lowry,0.0342520738560342,0.0043507797311354,40.54515063794687,K. Lowry,,,,,,,,,,,,Guard,-0.007683803216057493
MIA_23,MIA,23,201567,K. Love,0.0470966015520471,0.0050314936736557,64.70437503335536,K. Love,2023-24,Kevin Love,55.0,16.8,8.8,2.1,0.21,0.189,6.5,36.8,19.5,F-C,-0.008319660969945544
MIA_23,MIA,23,201988,P. Mills,0.0111051645705111,0.0010461719654105,16.11231218293923,P. Mills,2023-24,Patty Mills,32.0,13.0,4.0,1.1,0.152,0.108,0.3,16.1,10.8,G,-0.010122025225527102
MIA_23,MIA,23,202710,J. Butler III,0.1325929890286326,0.0095674403369115,56.29638702030175,J. Butler III,2023-24,Jimmy Butler III,60.0,34.0,20.8,5.0,0.235,0.228,5.5,61.0,36.8,F,-0.027748015376230048
MIL_23,MIL,23,1626166,C. Payne,0.0326352306308621,0.0034464097553916,31.73718135925641,C. Payne,,,,,,,,,,,,Guard,-0.008464718877788553
MIL_23,MIL,23,1626171,B. Portis,0.1135808814081973,0.0349075032994752,92.64093616867636,B. Portis,2023-24,Bobby Portis,82.0,24.5,13.8,1.3,0.224,0.078,-0.1,41.8,21.6,F,0.005206326927657604
MIL_23,MIL,23,1626192,P. Connaughton,0.0453552614673005,0.004669188393593,41.87151114070838,P. Connaughton,2023-24,Pat Connaughton,76.0,22.1,5.6,2.1,0.106,0.123,-0.8,31.6,16.3,G,-0.008468522181916838
MIL_23,MIL,23,1627736,M. Beasley,0.0889117306951047,0.0133778662239703,77.94756258649667,M. Beasley,2023-24,Malik Beasley,79.0,29.6,11.3,1.4,0.142,0.059,5.8,31.2,18.6,G,-0.008391615920965302
MIL_23,MIL,23,1630699,M. Beauchamp,0.02171399203392,0.001789608802738,23.47151107338212,M. Beauchamp,2023-24,MarJon Beauchamp,48.0,12.7,4.4,0.6,0.141,0.067,-1.0,12.7,7.7,F,-0.009535192088345135
MIL_23,MIL,23,1631260,A. Green,0.0262109726326609,0.0083456878767899,49.00575119961739,A. Green,2023-24,AJ Green,56.0,11.0,4.5,0.5,0.15,0.068,3.5,12.4,7.7,G,-0.003168310831756966
MIL_23,MIL,23,1641748,A. Jackson Jr.,0.0123345753565463,0.0016388588049194,35.67165296042592,A. Jackson Jr.,2023-24,Andre Jackson Jr.,57.0,10.0,2.2,0.9,0.097,0.113,-7.3,11.6,5.2,G,-0.009526638750977073
MIL_23,MIL,23,201572,B. Lopez,0.0977772067326223,0.0141801176110128,65.94108636900646,B. Lopez,2023-24,Brook Lopez,79.0,30.5,12.5,1.6,0.156,0.071,5.2,31.3,21.6,C,-0.010186510493787758
MIL_23,MIL,23,201976,P. Beverley,0.0195297443145316,0.0014086472087628,23.09731048799764,P. Beverley,2023-24,Patrick Beverley,73.0,20.0,6.2,2.9,0.141,0.205,-1.6,40.5,17.3,G,-0.009850641843829595
MIL_23,MIL,23,203081,D. Lillard,0.1819349865090582,0.0524424357990633,111.81548709116493,D. Lillard,2023-24,Damian Lillard,73.0,35.3,24.3,7.0,0.274,0.284,6.9,78.9,28.0,G,-0.010732033145209013
MIL_23,MIL,23,203109,J. Crowder,0.0336631119105743,0.0040240167903484,32.52446907008233,J. Crowder,2023-24,Jae Crowder,50.0,23.1,6.2,1.3,0.113,0.076,-2.6,28.6,14.7,F,-0.007964501374375675
MIL_23,MIL,23,203114,K. Middleton,0.0874983939355004,0.0038701802174463,32.24380104673149,K. Middleton,2023-24,Khris Middleton,55.0,27.0,15.1,5.3,0.23,0.272,3.4,50.3,26.0,F,-0.017511529024328325
MIL_23,MIL,23,203507,G. Antetokounmpo,0.2208659899781575,0.2538618894199487,233.23254450958467,G. Antetokounmpo,2023-24,Giannis Antetokounmpo,73.0,35.2,30.4,6.5,0.32,0.314,6.6,79.7,39.9,F,0.164071448375682
MIN_23,MIN,23,1626157,K. Towns,0.1488415948275862,0.0082996797516048,81.15929475008215,K. Towns,2023-24,Karl-Anthony Towns,62.0,32.7,21.8,3.0,0.268,0.147,7.2,53.2,36.2,C-F,-0.0365591252887411
MIN_23,MIN,23,1628420,M. Morris,0.0158943965517241,0.0005972949053592,44.08411108074905,M. Morris,2023-24,Monte Morris,33.0,14.4,5.0,2.1,0.151,0.199,9.4,28.3,12.2,G,-0.010591209118516614
MIN_23,MIN,23,1628972,T. Brown Jr.,0.0175107758620689,0.0019156481011346,32.775235649181106,T. Brown Jr.,,,,,,,,,,,,Guard-Forward,-0.009298428866968638
MIN_23,MIN,23,1629003,S. Milton,0.0245150862068965,0.0059921833273863,57.91022052296228,S. Milton,,,,,,,,,,,,Forward,-0.005441877353396643
MIN_23,MIN,23,1629162,J. McLaughlin,0.0183189655172413,0.0022399231396248,37.95580186034452,J. McLaughlin,2023-24,Jordan McLaughlin,56.0,11.2,3.5,2.0,0.119,0.229,11.0,23.7,10.2,G,-0.008990482999832225
MIN_23,MIN,23,1629638,N. Alexander-Walker,0.0755657327586206,0.0011668785101632,30.13499887640454,N. Alexander-Walker,2023-24,Nickeil Alexander-Walker,82.0,23.4,8.0,2.5,0.143,0.145,7.6,39.1,16.9,G,-0.017228824797418635
MIN_23,MIN,23,1629675,N. Reid,0.1225754310344827,0.0079503393914502,89.51958964408851,N. Reid,2023-24,Naz Reid,81.0,24.2,13.5,1.3,0.223,0.085,5.7,39.7,23.0,C-F,-0.025190218604672812
MIN_23,MIN,23,1630162,A. Edwards,0.2153825431034483,0.0650164511441465,188.44503927260763,A. Edwards,2023-24,Anthony Edwards,79.0,35.1,25.9,5.1,0.314,0.241,7.3,70.1,37.8,G,-0.020693527607747925
MIN_23,MIN,23,1630183,J. McDaniels,0.0862068965517241,0.0018561530142261,41.79566466941403,J. McDaniels,2023-24,Jaden McDaniels,72.0,29.2,10.5,1.4,0.156,0.067,3.8,33.1,20.9,F,-0.019177527710331058
MIN_23,MIN,23,1630568,L. Garza,0.0091594827586206,0.0160137836876335,98.26829703509128,L. Garza,2023-24,Luka Garza,25.0,4.9,4.0,0.2,0.278,0.05,-0.6,8.5,5.5,C,0.004830145008740119
MIN_23,MIN,23,201144,M. Conley,0.0929418103448275,0.0037389452367292,73.6911050639606,M. Conley,2023-24,Mike Conley,76.0,28.9,11.4,5.9,0.157,0.29,5.7,66.5,29.2,G,-0.019175919319221243
MIN_23,MIN,23,203497,R. Gobert,0.0870150862068965,0.6197062463896956,492.0609833868267,R. Gobert,2023-24,Rudy Gobert,76.0,34.1,14.0,1.3,0.152,0.057,8.0,45.9,24.8,C,0.598455483536847
MIN_23,MIN,23,203937,K. Anderson,0.068426724137931,0.0106550821245499,77.34312603430973,K. Anderson,2023-24,Kyle Anderson,79.0,22.6,6.4,4.2,0.14,0.264,5.1,39.7,22.9,F-G,-0.006200327049421509
NOP_23,NOP,23,1626204,L. Nance Jr.,0.0312091930007834,0.0089263325193128,57.16953109819788,L. Nance Jr.,2023-24,Larry Nance Jr.,61.0,19.9,5.7,1.9,0.112,0.129,3.3,29.7,18.4,F-C,-0.0028837559610553204
NOP_23,NOP,23,1627742,B. Ingram,0.1461217027944633,0.0190551297421014,107.07360666614665,B. Ingram,2023-24,Brandon Ingram,64.0,32.9,20.8,5.7,0.269,0.259,4.0,64.6,37.5,F,-0.02447444996276159
NOP_23,NOP,23,1629627,Z. Williamson,0.1765474014102899,0.0845662694168258,179.0008411179354,Z. Williamson,2023-24,Zion Williamson,70.0,31.5,22.9,5.0,0.285,0.256,2.9,62.9,35.3,F,0.024643448006962602
NOP_23,NOP,23,1630184,K. Lewis Jr.,0.0080961086445547,0.0009254919643616,27.862700071642056,K. Lewis Jr.,,,,,,,,,,,,Guard,-0.010272370948449943
NOP_23,NOP,23,1630230,N. Marshall,0.0518412118046487,0.001640174155762,30.46803427411259,N. Marshall,2023-24,Naji Marshall,66.0,19.0,7.1,1.9,0.158,0.139,8.7,32.4,15.5,F,-0.012348185806384785
NOP_23,NOP,23,1630346,M. Ryan,0.0143640637242099,0.002873421359401,30.862579480222973,M. Ryan,2023-24,Matt Ryan,28.0,13.9,5.4,0.6,0.144,0.064,1.4,16.8,10.8,F,-0.008299577287220819
NOP_23,NOP,23,1630526,J. Robinson-Earl,0.0113606685818751,0.0009149498229716,18.66093908307783,J. Robinson-Earl,2023-24,Jeremiah Robinson-Earl,39.0,8.6,2.9,0.5,0.144,0.091,-1.9,12.1,6.8,F,-0.010252236427494718
NOP_23,NOP,23,1630529,H. Jones,0.0829198224079394,0.0069449891869983,61.8525580858725,H. Jones,2023-24,Herbert Jones,76.0,30.5,11.0,2.6,0.141,0.112,5.5,43.1,23.0,F,-0.013230111319442642
NOP_23,NOP,23,1630530,T. Murphy III,0.0873596239226952,0.0102352848173269,74.7095166490597,T. Murphy III,2023-24,Trey Murphy III,57.0,29.7,14.8,2.2,0.182,0.104,7.0,41.3,26.2,F,-0.011108739925516397
NOP_23,NOP,23,1630631,J. Alvarado,0.0450509271350222,0.0037908252454066,40.75483026544608,J. Alvarado,2023-24,Jose Alvarado,56.0,18.4,7.1,2.1,0.168,0.154,12.0,35.0,15.3,G,-0.009310707244053903
NOP_23,NOP,23,1630700,D. Daniels,0.0438756855575868,0.0019181762105798,41.55462876010037,D. Daniels,2023-24,Dyson Daniels,61.0,22.3,5.8,2.7,0.123,0.157,3.3,39.9,17.2,G,-0.011046791885153992
NOP_23,NOP,23,1641722,J. Hawkins,0.0607208148341603,0.0045317403118405,59.89731355892315,J. Hawkins,2023-24,Jordan Hawkins,67.0,17.3,7.8,1.0,0.188,0.084,-0.9,22.9,15.7,G,-0.010867879607511333
NOP_23,NOP,23,202685,J. Valančiūnas,0.0887960302951162,0.0353551804150548,116.28875575724427,J. Valančiūnas,2023-24,Jonas Valančiūnas,82.0,23.5,12.2,2.1,0.207,0.128,3.9,48.4,28.9,C,0.013617714076856222
NOP_23,NOP,23,203468,C. McCollum,0.1420736484721859,0.009649611931412,65.55213411708169,C. McCollum,2023-24,CJ McCollum,66.0,32.7,20.0,4.6,0.244,0.209,3.7,67.0,30.0,G,-0.0319511950794281
NYK_23,NYK,23,1628384,O. Anunoby,0.0362963977537323,0.0014741468843658,11.2913956319206,O. Anunoby,2023-24,OG Anunoby,50.0,34.0,14.7,2.1,0.173,0.084,10.9,40.9,29.5,F-G,-0.010730062534058999
NYK_23,NYK,23,1628392,I. Hartenstein,0.0464319956170387,0.0468282906051973,70.85803665604895,I. Hartenstein,2023-24,Isaiah Hartenstein,75.0,25.3,7.8,2.5,0.116,0.127,10.0,41.0,22.4,C-F,0.0335598935458647
NYK_23,NYK,23,1628404,J. Hart,0.099712368168744,0.0032614277770532,16.69375543184374,J. Hart,2023-24,Josh Hart,81.0,33.4,9.4,4.1,0.133,0.164,6.6,55.5,28.8,G,-0.021709894833340005
NYK_23,NYK,23,1628973,J. Brunson,0.2394192576359402,0.0460759680507079,67.36584137615345,J. Brunson,2023-24,Jalen Brunson,77.0,35.4,28.7,6.7,0.311,0.315,8.6,88.0,34.3,G,-0.05832700860943877
NYK_23,NYK,23,1628978,D. DiVincenzo,0.1313518696069031,0.0258972900823399,46.904312388805984,D. DiVincenzo,2023-24,Donte DiVincenzo,81.0,29.1,15.5,2.7,0.209,0.133,3.7,48.2,30.3,G,-0.010881225854755854
NYK_23,NYK,23,1629011,M. Robinson,0.0073962470894398,0.0133580484848244,35.82253479292181,M. Robinson,2023-24,Mitchell Robinson,31.0,24.8,5.6,0.6,0.099,0.031,1.1,26.1,13.7,C-F,0.0021485928190737094
NYK_23,NYK,23,1629628,R. Barrett,0.061087522257225,0.0021060710218331,13.418256557761431,R. Barrett,,,,,,,,,,,,Forward-Guard,-0.013357960925931684
NYK_23,NYK,23,1629656,Q. Grimes,0.036159430215039,0.0061795264467109,23.095750818136967,Q. Grimes,,,,,,,,,,,,Guard,-0.006012845857990959
NYK_23,NYK,23,1630173,P. Achiuwa,0.0335570469798657,0.0019562109610947,16.763547001801545,P. Achiuwa,2023-24,Precious Achiuwa,74.0,21.9,7.6,1.3,0.158,0.088,-1.0,32.9,19.6,F,-0.010024144771277653
NYK_23,NYK,23,1630193,I. Quickley,0.0502670867004519,0.0041442479933112,20.40243107139377,I. Quickley,,,,,,,,,,,,Guard,-0.00962368257695419
NYK_23,NYK,23,1630540,M. McBride,0.0569784960964251,0.0025014520685109,15.481851932766276,M. McBride,2023-24,Miles McBride,68.0,19.5,8.3,1.7,0.164,0.131,0.0,32.7,15.2,G,-0.012268632261827724
NYK_23,NYK,23,202692,A. Burks,0.0217778386522394,0.0015436770992314,12.054203821123696,A. Burks,2023-24,Alec Burks,66.0,18.4,10.4,1.3,0.234,0.115,-10.7,30.0,18.2,G,-0.009783298235518448
NYK_23,NYK,23,202711,B. Bogdanović,0.0375291056019723,0.000638087888691,8.695109376971137,B. Bogdanović,,,,,,,,,,,,Guard,-0.011675708113652355
NYK_23,NYK,23,203944,J. Randle,0.1198465963566634,0.0082922586567139,26.584338339870264,J. Randle,2023-24,Julius Randle,46.0,35.4,24.0,5.0,0.287,0.217,6.0,72.5,48.6,F-C,-0.02377392114577459
OKC_23,OKC,23,1628983,S. Gilgeous-Alexander,0.2242058283013914,0.3080798315504934,190.20708589977716,S. Gilgeous-Alexander,2023-24,Shai Gilgeous-Alexander,75.0,34.0,30.1,6.2,0.317,0.287,11.3,71.0,23.1,G,0.2157507997423015
